week,campus,metric,pct
2025-02-07,schlather,attend,0.9486
2025-02-07,sippel,attend,0.9451
2025-02-07,watts,attend,0.9472
2025-02-07,wiederstein,attend,0.9420000000000001
2025-02-07,wilder,attend,0.9286
2025-02-13,als_elc,attend,0.7103
2025-02-13,b_steele,attend,0.9369
2025-02-13,cibolo_valley,attend,0.9212
2025-02-13,clemens,attend,0.9308
2025-02-13,corbett,attend,0.9179
2025-02-13,dobie,attend,0.9431999999999999
2025-02-13,green_valley,attend,0.9528
2025-02-13,jordan,attend,0.9469
2025-02-13,paschal,attend,0.9697
2025-02-13,rose_garden,attend,0.934
2025-02-13,schertz,attend,0.9479000000000001
2025-02-13,schlather,attend,0.948
2025-02-13,sippel,attend,0.9519
2025-02-13,watts,attend,0.9584999999999999
2025-02-13,wiederstein,attend,0.9665
2025-02-13,wilder,attend,0.9375
2025-02-21,als_elc,attend,0.7138
2025-02-21,b_steele,attend,0.9189
2025-02-21,cibolo_valley,attend,0.9188
2025-02-21,clemens,attend,0.9126000000000001
2025-02-21,corbett,attend,0.9124
2025-02-21,dobie,attend,0.9456
2025-02-21,green_valley,attend,0.9243000000000001
2025-02-21,jordan,attend,0.9431999999999999
2025-02-21,paschal,attend,0.9623
2025-02-21,rose_garden,attend,0.9228000000000001
2025-02-21,schertz,attend,0.9117000000000001
2025-02-21,schlather,attend,0.9437000000000001
2025-02-21,sippel,attend,0.9361
2025-02-21,watts,attend,0.9331
2025-02-21,wiederstein,attend,0.9466
2025-02-21,wilder,attend,0.9287000000000001
2025-02-28,als_elc,attend,0.6978
2025-02-28,b_steele,attend,0.9293
2025-02-28,cibolo_valley,attend,0.932
2025-02-28,clemens,attend,0.9214
2025-02-28,corbett,attend,0.9397
2025-02-28,dobie,attend,0.9297
2025-02-28,green_valley,attend,0.9370999999999999
2025-02-28,jordan,attend,0.9451999999999999
2025-02-28,paschal,attend,0.9556
2025-02-28,rose_garden,attend,0.9329000000000001
2025-02-28,schertz,attend,0.9384999999999999
2025-02-28,schlather,attend,0.9561
2025-02-28,sippel,attend,0.9342
2025-02-28,watts,attend,0.943
2025-02-28,wiederstein,attend,0.951
2025-02-28,wilder,attend,0.9312999999999999
2025-03-07,als_elc,attend,0.6943
2025-03-07,b_steele,attend,0.9320999999999999
2025-03-07,cibolo_valley,attend,0.9376000000000001
2025-03-07,clemens,attend,0.9140999999999999
2025-03-07,corbett,attend,0.9390000000000001
2025-03-07,dobie,attend,0.9454
2025-03-07,green_valley,attend,0.9525
2025-03-07,jordan,attend,0.9445
2025-03-07,paschal,attend,0.9611
2025-03-07,rose_garden,attend,0.9443
2025-03-07,schertz,attend,0.9537
2025-03-07,schlather,attend,0.96
2025-03-07,sippel,attend,0.9433
2025-03-07,watts,attend,0.9379000000000001
2025-03-07,wiederstein,attend,0.9493
2025-03-07,wilder,attend,0.9362999999999999
2025-03-14,als_elc,attend,0.6607
2025-03-14,b_steele,attend,0.9123
2025-03-14,cibolo_valley,attend,0.92489999999999994
2025-03-14,clemens,attend,0.9097
2025-03-14,corbett,attend,0.9224
2025-03-14,dobie,attend,0.9309999999999999
2025-03-14,green_valley,attend,0.9253
2025-03-14,jordan,attend,0.9259000000000001
2025-03-14,paschal,attend,0.9357
2025-03-14,rose_garden,attend,0.9122
2025-03-14,schertz,attend,0.9355
2025-03-14,schlather,attend,0.9356
2025-03-14,sippel,attend,0.9109
2025-03-14,watts,attend,0.9189
2025-03-14,wiederstein,attend,0.917
2025-03-14,wilder,attend,0.9229
2025-03-28,als_elc,attend,0.7011
2025-03-28,b_steele,attend,0.935
2025-03-28,cibolo_valley,attend,0.9504
2025-03-28,clemens,attend,0.9283
2025-03-28,corbett,attend,0.94
2025-03-28,dobie,attend,0.9436
2025-03-28,green_valley,attend,0.9587
2025-03-28,jordan,attend,0.9475
2025-03-28,paschal,attend,0.9642000000000001
2025-03-28,rose_garden,attend,0.9351
2025-03-28,schertz,attend,0.9578
2025-03-28,schlather,attend,0.9486
2025-03-28,sippel,attend,0.9521999999999999
2025-03-28,watts,attend,0.9390999999999999
2025-03-28,wiederstein,attend,0.9512999999999999
2025-03-28,wilder,attend,0.9495999999999999
2025-04-03,als_elc,attend,0.7182999999999999
2025-04-03,b_steele,attend,0.9367
2025-04-03,cibolo_valley,attend,0.9429000000000001
2025-04-03,clemens,attend,0.9311
2025-04-03,corbett,attend,0.9445
2025-04-03,dobie,attend,0.9505
2025-04-03,green_valley,attend,0.9516
2025-04-03,jordan,attend,0.9465
2025-04-03,paschal,attend,0.9595999999999999
2025-04-03,rose_garden,attend,0.9437000000000001
2025-04-03,schertz,attend,0.9492
2025-04-03,schlather,attend,0.9598
2025-04-03,sippel,attend,0.9464
2025-04-03,watts,attend,0.9505
2025-04-03,wiederstein,attend,0.9462999999999999
2025-04-03,wilder,attend,0.9531000000000001
2025-04-11,als_elc,attend,0.6798000000000001
2025-04-11,b_steele,attend,0.9305
2025-04-11,cibolo_valley,attend,0.9536
2025-04-11,clemens,attend,0.9201999999999999
2025-04-11,corbett,attend,0.9499
2025-04-11,dobie,attend,0.9538
2025-04-11,green_valley,attend,0.9553
2025-04-11,jordan,attend,0.9504
2025-04-11,paschal,attend,0.9559000000000001
2025-04-11,rose_garden,attend,0.9486
2025-04-11,schertz,attend,0.9239
2025-04-11,schlather,attend,0.9538
2025-04-11,sippel,attend,0.9466
2025-04-11,watts,attend,0.945
2025-04-11,wiederstein,attend,0.9460999999999999
2025-04-11,wilder,attend,0.9469
2025-04-17,als_elc,attend,0.6823999999999999
2025-04-17,b_steele,attend,0.9343
2025-04-17,cibolo_valley,attend,0.9412999999999999
2025-04-17,clemens,attend,0.9338
2025-04-17,corbett,attend,0.9376000000000001
2025-04-17,dobie,attend,0.9473
2025-04-17,green_valley,attend,0.9678
2025-04-17,jordan,attend,0.951
2025-04-17,paschal,attend,0.9573999999999999
2025-04-17,rose_garden,attend,0.9470999999999999
2025-04-17,schertz,attend,0.9367
2025-04-17,schlather,attend,0.9570000000000001
2025-04-17,sippel,attend,0.9426000000000001
2025-04-17,watts,attend,0.9566
2025-04-17,wiederstein,attend,0.9487000000000001
2025-04-17,wilder,attend,0.9355
2025-04-25,als_elc,attend,0.5992999999999999
2025-04-25,b_steele,attend,0.8755
2025-04-25,cibolo_valley,attend,0.9612999999999999
2025-04-25,clemens,attend,0.8887
2025-04-25,corbett,attend,0.9279999999999999
2025-04-25,dobie,attend,0.9431999999999999
2025-04-25,green_valley,attend,0.956
2025-04-25,jordan,attend,0.9437000000000001
2025-04-25,paschal,attend,0.9594
2025-04-25,rose_garden,attend,0.9459000000000001
2025-04-25,schertz,attend,0.9501999999999999
2025-04-25,schlather,attend,0.9545
2025-04-25,sippel,attend,0.9359000000000001
2025-04-25,watts,attend,0.9465
2025-04-25,wiederstein,attend,0.9334
2025-04-25,wilder,attend,0.9426000000000001
2025-05-02,als_elc,attend,0.7564
2025-05-02,b_steele,attend,0.9269
2025-05-02,cibolo_valley,attend,0.9434
2025-05-02,clemens,attend,0.9246
2025-05-02,corbett,attend,0.9288
2025-05-02,dobie,attend,0.9429000000000001
2025-05-02,green_valley,attend,0.9523999999999999
2025-05-02,jordan,attend,0.9439
2025-05-02,paschal,attend,0.9533
2025-05-02,rose_garden,attend,0.9255
2025-05-02,schertz,attend,0.9448000000000001
2025-05-02,schlather,attend,0.9547
2025-05-02,sippel,attend,0.9447
2025-05-02,watts,attend,0.9486
2025-05-02,wiederstein,attend,0.9401
2025-05-02,wilder,attend,0.9248000000000001
2025-05-09,als_elc,attend,0.7774
2025-05-09,b_steele,attend,0.927
2025-05-09,cibolo_valley,attend,0.9462
2025-05-09,clemens,attend,0.9179
2025-05-09,corbett,attend,0.9354
2025-05-09,dobie,attend,0.9521
2025-05-09,green_valley,attend,0.9568000000000001
2025-05-09,jordan,attend,0.9415
2025-05-09,paschal,attend,0.95
2025-05-09,rose_garden,attend,0.937
2025-05-09,schertz,attend,0.9409000000000001
2025-05-09,schlather,attend,0.9652
2025-05-09,sippel,attend,0.9575
2025-05-09,watts,attend,0.9467
2025-05-09,wiederstein,attend,0.9377
2025-05-09,wilder,attend,0.9245
2025-05-16,als_elc,attend,0.6911
2025-05-16,b_steele,attend,0.9236
2025-05-16,cibolo_valley,attend,0.9381999999999999
2025-05-16,clemens,attend,0.9359000000000001
2025-05-16,corbett,attend,0.9281999999999999
2025-05-16,dobie,attend,0.9384
2025-05-16,green_valley,attend,0.9536
2025-05-16,jordan,attend,0.9278
2025-05-16,paschal,attend,0.9581000000000001
2025-05-16,rose_garden,attend,0.9246
2025-05-16,schertz,attend,0.9395
2025-05-16,schlather,attend,0.9612999999999999
2025-05-16,sippel,attend,0.9547
2025-05-16,watts,attend,0.951
2025-05-16,wiederstein,attend,0.9411
2025-05-16,wilder,attend,0.93
2025-05-23,als_elc,attend,0.6589
2025-05-23,b_steele,attend,0.9091
2025-05-23,cibolo_valley,attend,0.9207
2025-05-23,clemens,attend,0.9521
2025-05-23,corbett,attend,0.9257
2025-05-23,dobie,attend,0.9412999999999999
2025-05-23,green_valley,attend,0.9397
2025-05-23,jordan,attend,0.9256
2025-05-23,paschal,attend,0.9381
2025-05-23,rose_garden,attend,0.9328
2025-05-23,schertz,attend,0.9231
2025-05-23,schlather,attend,0.946
2025-05-23,sippel,attend,0.9464
2025-05-23,watts,attend,0.9425
2025-05-23,wiederstein,attend,0.9401999999999999
2025-05-23,wilder,attend,0.9209999999999999
